"HGNC","logFC","logCPM","F","PValue","FDR"
"CUL7",-0.624779883064702,5.58577625923409,2.52516147712137,0.118109398142222,0.208285751452674
"CUL9",-0.855202622841027,5.9282337381375,6.33814143408033,0.015154710822228,0.0451623912987791
"CUTA",-0.6660672257554,5.13904686670403,2.46952758230721,0.121165776942304,0.211953423382609
"CUTALP",-1.15946851661299,4.77226854339838,5.87685588283538,0.017566461215163,0.0502060152137015
"CUTC",-0.600161691811266,4.50713348677285,2.01427158666547,0.15905589020222,0.258624944989823
"CUX1",-0.983445147478243,6.30733839488878,8.12888885187827,0.0064477496190649,0.0236600023633825
"CUX2",-2.38045232173621,4.85864903095636,17.8882338448606,6.12614579999465e-05,0.000604203398276625
"CWC15",-0.689651120321285,5.03151629418895,2.38441442430251,0.12732213378909,0.219539943803719
"CWC22",-0.392523649764973,5.05817637074066,0.660963583820375,0.419187188486593,0.529885887566891
"CWC25",-0.860944883809156,5.08019801857092,6.6587630978881,0.0121620428546595,0.0382004870228166
"CWC27",-1.32915027928485,4.93382820634641,14.33001197822,0.00031556572762856,0.00222159298293989
"CWF19L1",-0.767006541210815,4.93967808451331,4.09852869413405,0.0467079528423808,0.105357646611349
"CWF19L2",-0.328994150576586,5.07184603792746,0.554311522729982,0.459264753171451,0.566107075110751
"CWH43",-0.803488032416718,4.4856608088524,1.99772163336117,0.160750521240835,0.26057127046885
"CX3CL1",-0.471149615581694,5.52032621474641,0.534650278285486,0.467887019631918,0.573664266429138
"CX3CR1",-1.60253264249982,4.48286472172974,12.8111919753595,0.000545525884839644,0.0034415696414456
"CXADR",-0.860497096573047,5.58113093421737,2.8292927189305,0.0985461604792708,0.181977657683177
"CXCL1",-0.10873081764805,5.37046009837784,0.0446081976584629,0.833494158075153,0.876928870688963
"CXCL10",0.182180184977287,4.9677483619717,0.032457598205398,0.857550413608416,0.894583150840678
"CXCL11",0.0764896696647437,4.44383356448207,0.00245381811974778,0.960597198170536,0.972538924744863
"CXCL12",-3.07655493813374,4.51137398108676,46.8054610695389,1.06901708182293e-09,1.3816817360108e-07
"CXCL16",-0.435181933722468,5.09921895479703,0.814933897305833,0.370082639722613,0.482946986355312
"CXCL17",-0.30803574516659,6.03468094866531,0.282544205885468,0.597485289322428,0.686667620089205
"CXCL2",-1.55589491468156,4.35698751946501,5.10663064077108,0.0263385184019123,0.0685762870650339
"CXCL6",-0.147714446410992,4.48778479220324,0.0483625155090475,0.82640684746867,0.8717770734162
"CXCL8",-0.424193911446584,6.67331344787526,0.204949351407291,0.652862724190042,0.731953596915911
"CXCL9",0.32873486714342,5.35470698539175,0.219617373284721,0.6411219197828,0.722540294451893
"CXCR1",-1.43099352568108,4.36473997023979,3.93417595690851,0.0503960246503805,0.111140248616458
"CXCR2",-0.651292352423367,4.56725316170875,0.630832393715727,0.429052954330405,0.538837204167791
"CXCR3",-0.674484351581241,4.51089602144748,0.593481187410381,0.442961758589341,0.551594398936682
"CXCR4",0.24629560181144,5.09855122597875,0.0792703892142232,0.779194341088824,0.83383885258971
"CXCR5",-0.640361219984334,4.6898832284134,1.00001714383623,0.320103308458348,0.433712738326953
"CXCR6",-0.520542544572132,4.62486466770596,0.665553663301879,0.416746616224953,0.527676658339926
"CXorf38",0.0708552486625245,4.944175350292,0.0213155872239671,0.884338580103168,0.91464113318652
"CXXC1",-0.643670849574369,5.34643520963682,3.33920274507594,0.0729625466428568,0.146312111170041
"CXXC4",-1.08889857436128,4.71119514606141,5.65704486489682,0.0196220508546611,0.0546540444652019
"CXXC5",-0.5728777217711,5.37062016183236,2.48307072530965,0.120745607398117,0.211504120824085
"CYB561",-0.283401054714622,6.05302705738154,0.2702738670483,0.605536193778955,0.693758490970934
"CYB561A3",-0.283752486359382,5.33208356976976,0.315334863941659,0.576643057386172,0.668967879846083
"CYB561D1",-1.23215830101934,4.75514030813624,7.9803881584403,0.00593020827429027,0.0221205252895455
"CYB561D2",-1.13113567093358,4.49730903587194,7.95730274626203,0.00581951426091942,0.0218314796957637
"CYB5A",-0.773164994723683,5.51383398294866,3.6305790222094,0.0621498435450114,0.129667485387371
"CYB5B",-0.279299743767179,5.39233351188583,0.422726211321159,0.518273104549295,0.619208808326968
"CYB5D1",-0.616146423539698,5.65879802870364,1.40487706004562,0.241394477732413,0.351098133333611
"CYB5D2",-1.30388366283139,4.72479349917981,7.96893403425321,0.00593266158427282,0.0221242191066273
"CYB5R1",-0.513893260056875,5.13920091118891,1.28062026272804,0.262145460737198,0.37383663308826
"CYB5R2",-1.41060249481604,4.67777085594608,13.2683075186095,0.000456410072567636,0.00298135339843101
"CYB5R3",-0.566062231289277,5.66455163243936,1.72328465544544,0.195149074422057,0.300443429896927
"CYB5R4",-0.815210434301834,5.23840220872243,3.79425823274412,0.0561979687891273,0.120851206488792
"CYB5RL",-1.87159670359878,4.51067135259562,20.1866221736486,1.99809020228836e-05,0.000245873099346789
"CYBA",-0.636234858794711,5.66068342212784,2.40590603156813,0.127055910353092,0.219280926313566
"CYBB",0.751242791250344,5.87022488990766,0.908905225238516,0.344961160728431,0.458190836410658
"CYBC1",-0.499203768494473,5.20185730845247,0.848122341427686,0.36077824202851,0.473872020842103
"CYBRD1",-0.768965402702176,4.60134442011606,1.49180352413467,0.225046577643334,0.333544481733069
"CYC1",-0.0966024872318291,5.09244539668581,0.0602785066984817,0.806842793524535,0.855823831153275
"CYCS",-0.311417407197995,5.70064682011787,0.618991516431958,0.435086219123189,0.54428969271847
"CYFIP1",-0.613173402775333,6.10983737150788,2.89468966077818,0.0953787827781314,0.17764724143009
"CYFIP2",-0.185845239995896,6.32947489022831,0.135645733577457,0.71430082877204,0.782105360414944
"CYGB",-2.67433919204841,4.36520152589658,29.2356167217742,7.32274859734881e-07,1.92917429075102e-05
"CYLD",0.0197423261750239,6.3298091759417,0.00163025622447586,0.967963637002167,0.977922642887945
"CYP11A1",-1.54376108914411,4.57121816839507,9.02746709971403,0.00341343295925416,0.0144385827160395
"CYP19A1",-2.48491153527773,4.32762190011275,28.3746646439388,1.07736957095008e-06,2.59516506042745e-05
"CYP1A2",-2.18480480283533,4.33530059380014,12.9098206541597,0.00057376063071125,0.00358436442861492
"CYP1B1",-2.17586162882483,4.47025870630892,20.6465786289217,1.68466083320467e-05,0.000214622005770965
"CYP20A1",-0.872357488723669,5.40469527623766,7.55416514856501,0.00807983356547512,0.0279659517457347
"CYP21A2",-1.02121609374281,4.60253556662046,1.9654341890536,0.164298548767857,0.264423441301355
"CYP24A1",-1.8784465848611,4.87631943840077,19.1747559490925,3.7129588239356e-05,0.000399909995267479
"CYP26B1",-3.04966060152935,4.43551931579347,39.7349055966062,1.53879975434927e-08,1.04348564507936e-06
"CYP27A1",-1.15012405553231,4.68007040917393,6.31871401767113,0.013781811267077,0.0420327352166009
"CYP2A13",-0.0697795308041732,5.35521978723584,0.0123052923497808,0.912067464312094,0.936212611683919
"CYP2A6",-1.20687000453597,4.56280515856493,5.37175015633839,0.0226336072305061,0.0609273323538983
"CYP2A7",-2.1402116597253,4.47859303218864,23.2706630781007,5.55392110832884e-06,9.24960297358467e-05
"CYP2B6",0.267214082989055,5.46355722512452,0.170657615150111,0.681146863824938,0.754932781791316
"CYP2C18",-1.18683923021471,4.41139114943633,4.6476877119647,0.0336527415531607,0.0824391313408222
"CYP2C19",-1.64229219018867,4.36583365568934,10.1703820382553,0.00198462347418169,0.00945541152381081
"CYP2D6",-1.39969328358565,4.58568640709837,9.41542254725796,0.00282031552292406,0.012452207689827
"CYP2F1",-0.236745727756399,6.57404886930768,0.263827579350259,0.609930778539435,0.697103260001008
"CYP2J2",-0.000478061610300176,5.22645787326609,3.52135375859385e-05,0.995285124462177,0.996405273228536
"CYP2R1",-1.63661275865876,4.57823622744448,14.2201999051604,0.000285290978940385,0.00204851385732977
"CYP2S1",-0.884061587692695,5.41062710252638,2.50000103114625,0.11958857283322,0.210054099108771
"CYP2U1",-0.575712926126276,4.55107170979859,1.12033294888044,0.292534379337308,0.406249572388186
"CYP2U1-AS1",-1.47733563938966,4.33270994582048,9.86554529911687,0.00232723529385384,0.0106967939555191
"CYP2W1",-2.38916233218121,4.42020549412642,23.7775072439717,4.91367261321382e-06,8.39599517028467e-05
"CYP39A1",-1.60512844497669,4.42590077710338,14.8391185544583,0.00021544395366397,0.00164376562427173
"CYP3A5",-1.31839604359255,4.54159388850569,9.40200005174013,0.00282527903779427,0.012466842605639
"CYP4A11",-0.765575183667912,4.9530671005949,1.81558863555552,0.182195866219964,0.285598205553882
"CYP4A22",-1.1234263534047,4.4796771904983,3.64529011666265,0.0592099766978273,0.125455130674589
"CYP4B1",0.254572946933882,8.14885988234158,0.135144837868658,0.714822942397255,0.782563710629935
"CYP4F11",-0.692995178976953,4.91218352580512,1.45362947404589,0.231895932028203,0.341154809235382
"CYP4F12",-1.78518174471796,4.79078490225136,17.755699452799,6.43686097382815e-05,0.000629613270674186
"CYP4F22",-2.09308082602198,4.41659298183359,10.6565237165642,0.0015616376025644,0.00786121299133783
"CYP4F3",-0.856049144060093,4.95581264239527,3.85641042715574,0.0535449990329476,0.116464540784064
"CYP4V2",-0.387689263786968,5.13888846796983,0.546298334278981,0.462623471327893,0.569034999022592
"CYP4X1",-0.750515768510023,5.00446242189066,2.97092248588088,0.0893595573530714,0.169564695352459
"CYP4Z1",-1.31825421825904,4.54820348119429,8.05339597898898,0.00555869958529276,0.0210899733831195
"CYP4Z2P",0.388843175890058,4.92150772977446,0.341760490937508,0.560645607493656,0.656249158334164
"CYP51A1",0.0757939281983821,5.11034080892275,0.0133296314592828,0.908449704617902,0.933724466158787
"CYP7B1",-3.26194350070387,4.72311775208368,65.8440058220714,2.12745213345673e-12,1.60856655810663e-09
"CYREN",-0.752225715276822,5.3425208538999,3.37683436752441,0.0714010591885918,0.144021184080283
"CYRIA",-0.577493338116367,4.88721694916967,0.922304837053115,0.340029426641535,0.453073738277315
"CYRIB",-0.0914664560784553,5.8116522052237,0.0304278440513367,0.862231295375623,0.898162261589249
"CYSLTR1",0.284333527990129,4.42219352101602,0.100726491078594,0.751674899934347,0.812258812000166
"CYSTM1",-0.980223709160771,5.52141731433273,5.84908056477458,0.0190470610973812,0.0534576202514104
"CYTH1",-0.316926832154145,6.067954923823,0.552317962361824,0.460998140038243,0.567503751814026
"CYTH2",-0.69998637720183,5.91475747391658,3.05351696444913,0.0868510253273526,0.166206176284514
"CYTH3",-1.7711194284588,4.62805646101319,28.6150290965263,6.5181003943605e-07,1.75385612390604e-05
"CYTH4",-0.273509340174319,5.3676625013944,0.220239722504569,0.640685730060594,0.722173558091164
"CYTIP",0.59185155497484,5.62491524457686,0.582948430738153,0.44856480665964,0.556273331663693
"CYTOR",-1.59925465454076,4.38493301830295,7.56796759020649,0.00718431165643473,0.0256289598652055
"CYYR1",-2.993775823847,4.45843028108989,32.2798156044498,1.967581019855e-07,7.1523461976556e-06
"CZIB",-0.808452706750921,4.66329259938059,3.25285403901145,0.0747135281460071,0.148993534567311
"D2HGDH",-1.03308526211504,5.42140331654968,6.19179834600028,0.0159033487999951,0.0467243910148679
"DAAM1",-0.458407387701646,5.5017558252527,1.43560406827532,0.236160506729768,0.345679913151442
"DAAM2",-2.50399839146878,4.76826658651588,20.5050313117005,1.88349292946986e-05,0.000234614333438577
"DAB2",-0.595341573089453,4.88961746073941,1.86203723257561,0.176575734287238,0.279073814160913
"DAB2IP",-1.34033377583581,5.6088273993318,13.0186489033496,0.000691268826064866,0.00415609291435217
"DACH1",-1.3032620055593,4.47927508507751,4.52003040302445,0.0360749025164449,0.0869639209076486
"DACT2",-2.04366426599596,4.40419604343284,13.6045097758176,0.000391223899258267,0.00264583533299799
"DAD1",-0.730864589876385,5.00333422515553,2.83952347841339,0.0965953764852677,0.179360913950174
"DAG1",-0.407487467133188,5.63156258507341,0.654388046919634,0.422277697850685,0.53289521379438
"DAGLA",-2.37124608347667,4.92410388774212,37.1297632722433,4.04922339026582e-08,2.13353157169337e-06
"DAGLB",-1.16369147541643,4.68929691632733,8.51309771578806,0.00449029356494235,0.017808082687925
"DALRD3",-0.0196322406969902,5.11245882438431,0.00281240875003768,0.957873354359523,0.970736076866967
"DANCR",-1.00349028042337,4.62505224828626,5.12138397633672,0.0260211355399769,0.067995785663648
"DAP",-0.64959505013268,5.8749931391508,2.56914822771308,0.115384449118757,0.204601740100123
"DAP3",-0.335253286112191,5.64478332983284,0.819353658642974,0.369601745237739,0.482485979927926
"DAPK1",-0.414427729385313,5.94226394559954,1.10481059341378,0.298407228634934,0.412290005611464
"DAPK2",-2.28554125436995,4.86302913143569,35.917162739166,5.59804233728229e-08,2.76645739295369e-06
"DAPK3",-1.4711309126034,4.81665384346311,19.7105364900817,2.89497614319035e-05,0.000331901662148025
"DAPP1",-0.316473247955048,5.875171787766,0.557550942027018,0.45880868365237,0.565729363518521
"DARS1",-0.463262326910862,5.51533928634537,1.01457884004703,0.318384920101661,0.432269416571854
"DARS1-AS1",-1.31984378476079,4.25597195493795,5.74905029042842,0.0192100743815734,0.0537954418021102
"DARS2",-0.767339400716492,4.93711794221683,3.46979783698371,0.0666530819516355,0.136538594591253
"DAW1",-0.778020287592792,5.45687211128846,3.50591144707816,0.0665656835010635,0.136396512994998
"DAXX",-0.460374030778965,5.44552924089401,0.9432968475358,0.335748394892334,0.448831968490265
"DAZAP1",-1.20912108561601,5.60223281128819,12.8000717483025,0.000759466288697273,0.00447047458843136
"DAZAP2",-0.592230848873599,7.07682636345389,2.19057053714602,0.145633428748953,0.242113974224017
"DBF4",-0.675758351712123,4.66027436746152,1.77186463891832,0.186578170844865,0.290779666032778
"DBF4B",-1.91493186010928,4.72402252746444,17.5483788482084,6.73658028840429e-05,0.000652180327280728
"DBI",-1.2282496309682,5.79751893446553,10.6929560696021,0.00195197963413268,0.00932927813759621
"DBN1",-2.04651042183817,4.75692237350663,30.0781673999119,4.19634637264725e-07,1.24550931422286e-05
"DBNDD1",-1.91745054064759,4.47072118242764,16.1026729661339,0.000121341926234532,0.00104913242339542
"DBNDD2",-0.907527918254337,4.53347977388303,6.17769101794203,0.0146769137754516,0.0441680179328117
"DBNL",-0.272428147253353,6.55786389541562,0.428085930837532,0.516146434259654,0.617350816963892
"DBP",-1.09456883017632,4.58195971102304,6.48417742058519,0.0125246501518666,0.0390659817718364
"DBR1",-0.485688893693045,4.64153851245301,0.861730384521559,0.355748247620217,0.469098796696278
"DBT",-0.751937441184016,5.22140417768794,3.27526244093512,0.0753937862216938,0.150053281816854
"DCAF1",-0.660695774583851,5.56143688395758,2.79120157864989,0.100758278766911,0.185023277657951
"DCAF10",-0.583062132361245,5.38542160193747,2.22175753091854,0.141758345957759,0.237236576756666
"DCAF11",-0.57313916691762,6.19057067375441,2.68383381706895,0.107990726476661,0.194919523248993
"DCAF12",-1.00382851828992,5.58801476050239,8.28725735311973,0.0057785376493994,0.0217291854911923
"DCAF13",-0.766406808993133,4.91684259097393,3.60873219950625,0.0614969141273339,0.128606878085126
"DCAF15",-0.701457822613723,4.8102638190744,3.57493980599884,0.0623721581941194,0.129987841263985
"DCAF16",-0.687331798791219,5.42594397868216,4.11646755197061,0.0473573204324457,0.106424454265737
"DCAF17",-1.13174704207111,4.97536637126303,7.39060107773619,0.00827842891844238,0.028490725242397
